,id,title,release_date,revenue,runtime,adult,backdrop_path,homepage,overview,popularity,poster_path,tagline,genres,spoken_languages,vote_avg,revenue_category
304,1593,Night at the Museum,2006-12-20,574480841,108,False,/rwcPe582tfTSVLwQzbO25InW3Hi.jpg,https://family.20thcenturystudios.com/movies/night-at-the-museum-1,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits.",39.701,/uY9k8t2FQkMj60obnAnsPKLxHCE.jpg,Where History Comes To Life,"Action, Adventure, Comedy, Family, Fantasy","English, Italian, Hebrew",good (6-7),good(100014025-1000000000)
305,262500,Insurgent,2015-03-18,297002527,119,False,/8YNNyQiPZlF9qv5EGOUK20mnXVk.jpg,http://www.thedivergentseries.movie/#insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,38.035,/dP5Fb6YRfzmCQtRbHOr2kO7tJW9.jpg,One Choice Can Destroy You,"Action, Adventure, Science Fiction, Thriller",English,good (6-7),good(100014025-1000000000)
306,453,A Beautiful Mind,2001-12-11,316800000,135,False,/vVBcIN68kFq681b4lObiNJhEVro.jpg,https://www.uphe.com/movies/a-beautiful-mind,"John Nash is a brilliant but asocial mathematician fighting schizophrenia. After he accepts secret work in cryptography, his life takes a turn for the nightmarish.",36.253,/zwzWCmH72OSC9NA0ipoqw5Zjya8.jpg,He saw the world in a way no one could have imagined.,"Drama, Romance",English,excellent (7-10),good(100014025-1000000000)
307,508442,Soul,2020-12-25,136384442,101,False,/4JNggqfyJWREqb0enzpUMbvIniV.jpg,https://www.disneyplus.com/movies/soul/77zlWrb9vRYp,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",48.876,/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,Is all this living really worth dying for?,"Animation, Family, Comedy, Fantasy, Drama",English,excellent (7-10),good(100014025-1000000000)
308,420817,Aladdin,2019-05-22,1054304000,127,False,/rVqY0Bo4Npf6EIONUROxjYAJfmD.jpg,https://movies.disney.com/aladdin-2019,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,69.615,/ykUEbfpkf8d0w49pHh0AD2KrT52.jpg,Choose Wisely.,"Adventure, Fantasy, Romance, Family",English,excellent (7-10),better(1000000000-1500000000)
309,438631,Dune,2021-09-15,402027830,155,False,/jYEW5xZkZk2WTrdbMGAPFuBqbDc.jpg,https://www.dunemovie.com/,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",75.848,/d5NXSklXo0qyIYkgV94XAgMIckC.jpg,It begins.,"Science Fiction, Adventure","Mandarin, English",excellent (7-10),good(100014025-1000000000)
310,359940,"Three Billboards Outside Ebbing, Missouri",2017-12-01,160192031,115,False,/oQHF0Y4gCw6VdPmapjsbZoxY2ht.jpg,http://www.foxsearchlight.com/threebillboardsoutsideebbingmissouri,"After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",23.357,/pZRhqJj0DBy4ghB7g6pU7MGHsWJ.jpg,,"Crime, Drama",English,excellent (7-10),good(100014025-1000000000)
311,36658,X2,2003-04-27,407711549,133,False,/loixNIKBURXfPcND4noz7E8FqCS.jpg,https://www.20thcenturystudios.com/movies/x2,"Professor Charles Xavier and his team of genetically gifted superheroes face a rising tide of anti-mutant sentiment led by Col. William Stryker. Storm, Wolverine and Jean Grey must join their usual nemeses—Magneto and Mystique—to unhinge Stryker's scheme to exterminate all mutants.",1.157,/mM5qSVdWlGkvALHhNIb6kW6D42Y.jpg,The time has come for those who are different to stand united.,"Adventure, Action, Science Fiction","English, German, Italian",excellent (7-10),good(100014025-1000000000)
312,283366,Miss Peregrine's Home for Peculiar Children,2016-09-27,296482446,127,False,/ld7V9BjMk2xtiBNcR8savyyk5ca.jpg,http://www.foxmovies.com/movies/miss-peregrines-home-for-peculiar-children,A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,39.951,/CIlbMFOfYDj0MP23hsIYhFGrL6.jpg,Stay peculiar.,"Fantasy, Adventure",English,good (6-7),good(100014025-1000000000)
313,854,The Mask,1994-07-29,351583407,101,False,/bdhA6nWf5IIyfiGjdegYPu0iK9e.jpg,,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",39.592,/xbbXp9px4o8Oe7IbGd0yIbla8mZ.jpg,From zero to hero.,"Romance, Comedy, Crime, Fantasy","Swedish, English",good (6-7),good(100014025-1000000000)
314,652,Troy,2004-05-13,497409852,163,False,/qZitv5zrSXfJafGThxmvbvTsuu5.jpg,,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnon to help him get her back. Agamemnon sees this as an opportunity for power. They set off with 1,000 ships holding 50,000 Greeks to Troy.",55.474,/a07wLy4ONfpsjnBqMwhlWTJTcm.jpg,For passion. For honor. For destiny. For victory. For love.,"Adventure, History, War, Action",English,excellent (7-10),good(100014025-1000000000)
316,197,Braveheart,1995-05-24,213216216,177,False,/8lBcqakI3F19NWkXdqE0M8W76b9.jpg,,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",33.766,/or1gBugydmjToAEq7OZY0owwFk.jpg,Every man dies. Not every man truly lives.,"Action, Drama, History, War","English, French, Latin, Gaelic",excellent (7-10),good(100014025-1000000000)
317,420818,The Lion King,2019-07-12,1663075401,118,False,/1TUg5pO1VZ4B0Q1amk3OlXvlpXV.jpg,https://movies.disney.com/the-lion-king-2019,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",63.351,/dzBtMocZuJbjLOXvrl4zGYigDzh.jpg,The King has Returned.,"Adventure, Drama, Family",English,excellent (7-10),best(1500000000-2000000000)
318,13475,Star Trek,2009-05-06,385680446,127,False,/q7M0JpPixbEYT8EhnI7wTEMONxz.jpg,https://www.paramountmovies.com/movies/star-trek-2009,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",43.385,/9vaRPXj44Q2meHgt3VVfQufiHOJ.jpg,The future begins.,"Science Fiction, Action, Adventure",English,excellent (7-10),good(100014025-1000000000)
319,89,Indiana Jones and the Last Crusade,1989-05-24,474171806,127,False,/2Y7nbXrDtHwAfcTX7KBN0z40OAy.jpg,http://www.indianajones.com/crusade,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!",52.439,/npUCnxl1fqgt3aQiMQq0iJdZMZp.jpg,"The man with the hat is back. And this time, he's bringing his Dad.","Adventure, Action","Arabic, English, German, Greek",excellent (7-10),good(100014025-1000000000)
320,497698,Black Widow,2021-07-07,379751131,134,False,/keIxh0wPr2Ymj0Btjh4gW7JJ89e.jpg,https://www.marvel.com/movies/black-widow,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",56.256,/kwB7d51AIcyzPOBOHLCEZJkmPhQ.jpg,Her world. Her secrets. Her legacy.,"Action, Adventure, Science Fiction","English, Russian",excellent (7-10),good(100014025-1000000000)
322,10020,Beauty and the Beast,1991-10-22,424967620,84,False,/jsgRkhPxYtzAhDFCUyNbvlX63tY.jpg,http://disney.go.com/disneyvideos/animatedfilms/beauty/?cmp=dcom_VAN_WDSHE_BEA_van_batb__Extl,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",72.077,/hUJ0UvQ5tgE2Z9WpfuduVSdiCiU.jpg,The most beautiful love story ever told.,"Romance, Family, Animation, Fantasy","French, English",excellent (7-10),good(100014025-1000000000)
323,392044,Murder on the Orient Express,2017-11-03,352794081,114,False,/2J283YNxKhxAqHeVegUJ5mzLfGb.jpg,,Genius Belgian detective Hercule Poirot investigates the murder of an American tycoon aboard the Orient Express train.,37.493,/kc2gJjebceoFgOQbukzPzP8SXVZ.jpg,Everyone is a suspect.,"Mystery, Drama, Crime","German, English, Arabic, French",good (6-7),good(100014025-1000000000)
324,608,Men in Black II,2002-07-03,445135288,88,False,/o1l6OCqA3pYDZHIc5L1s7CEzCMv.jpg,https://www.sonypictures.com/movies/meninblackii,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.",32.556,/enA22EPyzc2WQ1VVyY7zxresQQr.jpg,Back in black.,"Action, Adventure, Comedy, Science Fiction",English,good (6-7),good(100014025-1000000000)
326,56292,Mission: Impossible - Ghost Protocol,2011-12-07,694713380,133,False,/ih4lZkUpmSE7AP3maymiO72xJ1z.jpg,,"Ethan Hunt and his team are racing against time to track down a dangerous terrorist named Hendricks, who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.",59.649,/psiWp3VTjznfokmGQG9uqiiknQQ.jpg,No plan. No backup. No choice.,"Action, Thriller, Adventure","English, Russian, French, Arabic, Swedish",excellent (7-10),good(100014025-1000000000)
327,9799,The Fast and the Furious,2001-06-22,207283925,106,False,/jY9ef5nqY4xIIMu3yzW3qamUCoi.jpg,https://www.thefastsaga.com/fast-saga/ff1,"Dominic Toretto is a Los Angeles street racer suspected of masterminding a series of big-rig hijackings. When undercover cop Brian O'Conner infiltrates Toretto's iconoclastic crew, he falls for Toretto's sister and must choose a side: the gang or the LAPD.",5.398,/gqY0ITBgT7A82poL9jv851qdnIb.jpg,Live life 1/4 mile at a time.,"Action, Crime, Thriller",English,good (6-7),good(100014025-1000000000)
329,580489,Venom: Let There Be Carnage,2021-09-30,506863592,97,False,/vIgyYkXkg6NC2whRbYjBD7eb3Er.jpg,https://www.venom.movie,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",89.985,/rjkmN1dniUHVYAtwuV3Tji7FsDO.jpg,The universe needs Venom.,"Science Fiction, Action, Adventure","Spanish, English",good (6-7),good(100014025-1000000000)
331,1402,The Pursuit of Happyness,2006-12-14,307077295,117,False,/nKOQiWjhv6LXXSR3PiIab3LrKtU.jpg,https://www.sonypictures.com/movies/thepursuitofhappyness,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,42.153,/kTdG9wKnREyjK6nlFDNmpe7wlIK.jpg,,Drama,"English, Cantonese",excellent (7-10),good(100014025-1000000000)
332,605,The Matrix Revolutions,2003-11-05,424988211,129,False,/533xAMhhVyjTy8hwMUFEt5TuDfR.jpg,,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,33.434,/qEWiBXJGXK28jGBAm8oFKKTB0WD.jpg,Everything that has a beginning has an end.,"Adventure, Action, Thriller, Science Fiction","English, French",good (6-7),good(100014025-1000000000)
333,301528,Toy Story 4,2019-06-19,1073394593,100,False,/q62bpQ67qaXY0u6b2wFEnQYIbPd.jpg,https://www.pixar.com/feature-films-toy-story-4,"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",61.083,/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,Get Ready to Hit the Road,"Family, Adventure, Animation, Comedy, Fantasy",English,excellent (7-10),better(1000000000-1500000000)
334,950,Ice Age: The Meltdown,2006-03-29,660998756,91,False,/wRTZaxAiDP0ZEeQsO0HiiSqYCSp.jpg,http://www.iceagemovies.com/films/ice-age-the-meltdown,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",54.381,/vdluBXie4qDvh0dFX2Fpq8v16it.jpg,Kiss Your Nuts Goodbye,"Animation, Family, Comedy, Adventure",English,good (6-7),good(100014025-1000000000)
335,399566,Godzilla vs. Kong,2021-03-24,470116094,114,False,/inJjDhCjfhh3RtrJWBmmDqeuSYC.jpg,https://www.warnerbros.com/movies/godzilla-vs-kong,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",99.005,/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg,One Will Fall,"Action, Science Fiction, Thriller",English,excellent (7-10),good(100014025-1000000000)
336,330457,Frozen II,2019-11-20,1450026933,103,False,/xJWPZIYOEFIjZpBL7SVBGnzRYXp.jpg,https://movies.disney.com/frozen-2,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.",70.221,/mINJaa34MtknCYl5AjtNJzWj8cD.jpg,The past is not what it seems.,"Family, Animation, Adventure, Comedy, Fantasy",English,excellent (7-10),better(1000000000-1500000000)
337,181812,Star Wars: The Rise of Skywalker,2019-12-18,1074144248,142,False,/jOzrELAzFxtMx2I4uDGHOotdfsS.jpg,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",89.699,/db32LaOibwEliAmSL2jjDF6oDdj.jpg,Every generation has a legend,"Adventure, Action, Science Fiction",English,good (6-7),better(1000000000-1500000000)
340,36668,X-Men: The Last Stand,2006-05-24,459359555,104,False,/sBl1n4Oi2wX81EtXIb8NsPqJf3W.jpg,https://www.20thcenturystudios.com/movies/x-men-the-last-stand,"When a cure is found to treat mutations, lines are drawn amongst the X-Men—led by Professor Charles Xavier—and the Brotherhood, a band of powerful mutants organised under Xavier's former ally, Magneto.",1.071,/sNSvwqiNXjEvDSeQFsJAGPEP7Gl.jpg,Take a stand.,"Adventure, Action, Science Fiction, Thriller",English,good (6-7),good(100014025-1000000000)
341,76170,The Wolverine,2013-07-23,415440673,126,False,/tqPRfJsrCtX5BvtAP4Bahwhq2dU.jpg,https://www.20thcenturystudios.com/movies/the-wolverine,"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.",7.797,/xNi8daRmN4XY8rXHd4rwLbJf1cU.jpg,"When he's most vulnerable, he's most dangerous.","Action, Science Fiction, Adventure, Fantasy","English, Japanese",good (6-7),good(100014025-1000000000)
342,381284,Hidden Figures,2016-12-10,235956898,127,False,/rfkIeCaIHhN3K5wjJJqKmfUjYp8.jpg,http://www.hiddenfigures.com,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",70.299,/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,"Meet the women you don't know, behind the mission you do.","Drama, History",English,excellent (7-10),good(100014025-1000000000)
343,8960,Hancock,2008-07-01,629443428,92,False,/xh0ZRdnL4pSqfW73HBf97xiNEFP.jpg,http://www.sonypictures.com/movies/hancock/,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",29.808,/7DyuV2G0hLEqHeueDfOqhZ2DVut.jpg,Bad behavior. Bad attitude. Real hero.,"Fantasy, Action","English, Japanese",good (6-7),good(100014025-1000000000)
344,82702,How to Train Your Dragon 2,2014-06-05,621537519,102,False,/sKTFNMsuSgyAcwbD0xXVUXvvbY.jpg,http://howtotrainyourdragon.com,"Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider who turns out to be Hiccup's mother, Valka. Hiccup and Toothless then find themselves at the center of a battle to protect Berk from a power-hungry warrior named Drago.",42.798,/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg,The training is over.,"Fantasy, Action, Adventure, Animation, Comedy, Family",English,excellent (7-10),good(100014025-1000000000)
